Clusters	Gene1	Gene2
13	ENSG00000230313.1	ENSG00000010072.11
13	ENSG00000243620.1	ENSG00000206822.1
13	ENSG00000167384.6	ENSG00000238790.1
13	ENSG00000135763.5	ENSG00000150477.10
13	ENSG00000143032.7	ENSG00000224837.1
13	ENSG00000268896.1	ENSG00000188373.4
13	ENSG00000234233.1	ENSG00000164136.12
13	ENSG00000225526.4	ENSG00000238680.1
13	ENSG00000270605.1	ENSG00000245598.2
13	ENSG00000186073.7	ENSG00000239969.1
13	ENSG00000106133.13	ENSG00000196418.8
13	ENSG00000260948.1	ENSG00000226908.1
13	ENSG00000103310.6	ENSG00000112782.11
13	ENSG00000179954.10	ENSG00000189366.5
13	ENSG00000174332.3	ENSG00000267424.1
13	ENSG00000272769.1	ENSG00000204165.5
13	ENSG00000165215.5	ENSG00000264673.1
13	ENSG00000203326.5	ENSG00000211580.1
13	ENSG00000179111.4	ENSG00000207759.1
13	ENSG00000105948.9	ENSG00000235296.1
13	ENSG00000164853.8	ENSG00000232229.1
13	ENSG00000272769.1	ENSG00000239719.1
13	ENSG00000175556.12	ENSG00000225370.1
13	ENSG00000156925.7	ENSG00000237892.1
13	ENSG00000234062.3	ENSG00000167613.11
13	ENSG00000203827.7	ENSG00000111012.5
13	ENSG00000137135.13	ENSG00000272498.1
13	ENSG00000101213.5	ENSG00000103355.8
13	ENSG00000231964.1	ENSG00000206262.4
13	ENSG00000257410.1	ENSG00000202239.1
13	ENSG00000272906.1	ENSG00000269794.1
13	ENSG00000110887.3	ENSG00000252959.1
13	ENSG00000244723.3	ENSG00000144045.9
13	ENSG00000179148.5	ENSG00000140093.5
13	ENSG00000196705.4	ENSG00000271848.1
13	ENSG00000222448.1	ENSG00000241294.1
13	ENSG00000162139.5	ENSG00000185168.5
13	ENSG00000115386.5	ENSG00000254158.1
13	ENSG00000100433.11	ENSG00000272709.1
13	ENSG00000214659.4	ENSG00000256248.1
13	ENSG00000157657.10	ENSG00000243758.1
13	ENSG00000224387.1	ENSG00000163739.4
13	ENSG00000270923.1	ENSG00000259746.1
13	ENSG00000231305.3	ENSG00000207197.1
13	ENSG00000180660.6	ENSG00000265559.1
13	ENSG00000235949.1	ENSG00000103995.9
13	ENSG00000272368.1	ENSG00000139193.3
13	ENSG00000224186.4	ENSG00000124529.3
13	ENSG00000164946.15	ENSG00000228929.1
13	ENSG00000260948.1	ENSG00000267432.1
13	ENSG00000231234.1	ENSG00000158428.3
13	ENSG00000259881.1	ENSG00000132793.7
13	ENSG00000260685.1	ENSG00000271660.1
13	ENSG00000221025.1	ENSG00000256481.1
13	ENSG00000124713.5	ENSG00000221817.5
13	ENSG00000260924.2	ENSG00000170439.5
13	ENSG00000230319.1	ENSG00000228506.1
13	ENSG00000166439.5	ENSG00000253506.1
13	ENSG00000168282.4	ENSG00000205884.2
13	ENSG00000267546.2	ENSG00000264940.2
13	ENSG00000149488.11	ENSG00000238444.1
13	ENSG00000180479.9	ENSG00000228293.1
13	ENSG00000153551.9	ENSG00000142684.7
13	ENSG00000123427.11	ENSG00000213988.5
13	ENSG00000152454.3	ENSG00000224124.2
13	ENSG00000143507.13	ENSG00000271490.1
13	ENSG00000227740.1	ENSG00000271742.1
13	ENSG00000234444.5	ENSG00000170374.4
13	ENSG00000235024.1	ENSG00000242296.2
13	ENSG00000225171.2	ENSG00000265666.1
13	ENSG00000228330.1	ENSG00000188868.9
13	ENSG00000184599.9	ENSG00000234299.4
13	ENSG00000228031.2	ENSG00000233393.1
13	ENSG00000175535.6	ENSG00000251493.2
13	ENSG00000238692.1	ENSG00000231217.1
13	ENSG00000177599.8	ENSG00000226153.1
13	ENSG00000273444.1	ENSG00000226767.1
13	ENSG00000056277.11	ENSG00000257654.1
13	ENSG00000272915.1	ENSG00000215565.2
13	ENSG00000229127.1	ENSG00000235292.1
13	ENSG00000269038.1	ENSG00000271239.1
13	ENSG00000273002.1	ENSG00000260448.1
13	ENSG00000226675.1	ENSG00000243384.1
13	ENSG00000112182.10	ENSG00000183671.8
13	ENSG00000273478.1	ENSG00000263015.1
13	ENSG00000141337.8	ENSG00000266897.1
13	ENSG00000223345.3	ENSG00000263425.1
13	ENSG00000273407.1	ENSG00000179967.11
13	ENSG00000155714.9	ENSG00000236120.2
13	ENSG00000260701.1	ENSG00000237926.1
13	ENSG00000261428.1	ENSG00000104611.7
13	ENSG00000264469.1	ENSG00000267270.1
13	ENSG00000166250.7	ENSG00000141161.7
13	ENSG00000214756.3	ENSG00000234107.1
13	ENSG00000149488.11	ENSG00000050030.9
13	ENSG00000263731.1	ENSG00000259921.1
13	ENSG00000273305.1	ENSG00000197054.7
13	ENSG00000229789.1	ENSG00000265075.1
13	ENSG00000245970.2	ENSG00000139053.2
13	ENSG00000129696.8	ENSG00000207231.1
13	ENSG00000213638.4	ENSG00000264823.1
13	ENSG00000062038.9	ENSG00000174837.10
13	ENSG00000138675.12	ENSG00000184999.7
13	ENSG00000272070.1	ENSG00000110079.12
13	ENSG00000178177.10	ENSG00000250385.1
13	ENSG00000174576.4	ENSG00000252198.1
13	ENSG00000242198.1	ENSG00000272627.1
13	ENSG00000267481.1	ENSG00000222726.1
13	ENSG00000254414.1	ENSG00000257017.4
13	ENSG00000260810.1	ENSG00000238098.4
13	ENSG00000164330.12	ENSG00000223177.1
13	ENSG00000271200.1	ENSG00000139211.5
13	ENSG00000232926.1	ENSG00000260750.1
13	ENSG00000153790.7	ENSG00000113722.12
13	ENSG00000227740.1	ENSG00000172673.6
13	ENSG00000272159.1	ENSG00000184530.8
13	ENSG00000273113.1	ENSG00000204700.3
13	ENSG00000185477.4	ENSG00000230284.1
13	ENSG00000206344.6	ENSG00000211973.2
13	ENSG00000223509.4	ENSG00000133640.14
13	ENSG00000267053.2	ENSG00000187098.10
13	ENSG00000145217.9	ENSG00000267195.1
13	ENSG00000150457.7	ENSG00000206600.1
13	ENSG00000185436.7	ENSG00000267042.1
13	ENSG00000145365.10	ENSG00000244063.1
13	ENSG00000197020.6	ENSG00000272440.1
13	ENSG00000231793.4	ENSG00000260165.1
13	ENSG00000268555.1	ENSG00000254793.1
13	ENSG00000254414.1	ENSG00000164385.5
13	ENSG00000182324.5	ENSG00000250120.2
13	ENSG00000273265.1	ENSG00000234638.1
13	ENSG00000206567.5	ENSG00000253059.1
13	ENSG00000234630.1	ENSG00000270232.1
13	ENSG00000268895.1	ENSG00000202523.1
13	ENSG00000112599.8	ENSG00000262681.2
13	ENSG00000269001.1	ENSG00000263069.1
13	ENSG00000225241.3	ENSG00000210140.1
13	ENSG00000062038.9	ENSG00000258445.3
13	ENSG00000231889.3	ENSG00000229831.2
13	ENSG00000070950.5	ENSG00000104894.7
13	ENSG00000187682.1	ENSG00000212089.1
13	ENSG00000187187.9	ENSG00000267922.1
13	ENSG00000229874.2	ENSG00000207235.1
13	ENSG00000243970.1	ENSG00000231587.1
13	ENSG00000066230.6	ENSG00000227186.1
13	ENSG00000146904.4	ENSG00000244327.1
13	ENSG00000144681.6	ENSG00000117400.10
13	ENSG00000272440.1	ENSG00000238287.1
13	ENSG00000261069.2	ENSG00000272992.1
13	ENSG00000186301.7	ENSG00000174370.5
13	ENSG00000078900.10	ENSG00000215386.6
13	ENSG00000196391.6	ENSG00000267130.1
13	ENSG00000132677.8	ENSG00000186212.2
13	ENSG00000269194.1	ENSG00000227012.2
13	ENSG00000257298.1	ENSG00000131650.9
13	ENSG00000216937.7	ENSG00000165935.5
13	ENSG00000205559.3	ENSG00000182896.8
13	ENSG00000111057.6	ENSG00000142583.13
13	ENSG00000273369.1	ENSG00000254703.2
13	ENSG00000224387.1	ENSG00000229091.2
13	ENSG00000269374.1	ENSG00000248980.1
13	ENSG00000113441.11	ENSG00000269933.1
13	ENSG00000148288.7	ENSG00000248874.1
13	ENSG00000272186.1	ENSG00000230439.2
13	ENSG00000231305.3	ENSG00000243289.1
13	ENSG00000204175.4	ENSG00000267280.1
13	ENSG00000271858.1	ENSG00000257497.1
13	ENSG00000165272.10	ENSG00000272065.1
13	ENSG00000261925.1	ENSG00000261052.1
13	ENSG00000247137.4	ENSG00000270068.1
13	ENSG00000218536.1	ENSG00000272334.1
13	ENSG00000259174.1	ENSG00000228789.2
13	ENSG00000228487.1	ENSG00000180096.7
13	ENSG00000165066.11	ENSG00000163545.7
13	ENSG00000272368.1	ENSG00000213222.3
13	ENSG00000273190.1	ENSG00000134595.6
13	ENSG00000108823.11	ENSG00000260810.1
13	ENSG00000133131.10	ENSG00000120215.5
13	ENSG00000119969.10	ENSG00000202487.1
13	ENSG00000260060.1	ENSG00000265272.1
13	ENSG00000104808.3	ENSG00000151725.7
13	ENSG00000238113.2	ENSG00000200231.1
13	ENSG00000258824.2	ENSG00000227230.1
13	ENSG00000242779.2	ENSG00000231010.1
13	ENSG00000212643.1	ENSG00000258666.1
13	ENSG00000265982.1	ENSG00000189334.4
13	ENSG00000140471.12	ENSG00000215367.6
13	ENSG00000144488.10	ENSG00000257596.1
13	ENSG00000264070.1	ENSG00000203546.3
13	ENSG00000105675.4	ENSG00000218631.1
13	ENSG00000255474.1	ENSG00000188388.9
13	ENSG00000270681.1	ENSG00000265417.1
13	ENSG00000236991.2	ENSG00000138738.6
13	ENSG00000175175.4	ENSG00000170217.6
13	ENSG00000160062.10	ENSG00000206755.1
13	ENSG00000263320.1	ENSG00000137251.11
13	ENSG00000119514.5	ENSG00000236216.4
13	ENSG00000255139.1	ENSG00000185739.9
13	ENSG00000272308.1	ENSG00000252370.1
13	ENSG00000066923.13	ENSG00000204060.4
13	ENSG00000112029.5	ENSG00000265488.1
13	ENSG00000199804.1	ENSG00000255434.1
13	ENSG00000261625.1	ENSG00000141579.6
13	ENSG00000263738.1	ENSG00000273010.1
13	ENSG00000196267.8	ENSG00000170482.12
13	ENSG00000141956.9	ENSG00000214263.2
13	ENSG00000114378.12	ENSG00000234506.1
13	ENSG00000242671.1	ENSG00000215142.4
13	ENSG00000234084.1	ENSG00000235397.1
13	ENSG00000132801.5	ENSG00000268015.1
13	ENSG00000181481.9	ENSG00000261434.1
13	ENSG00000225643.1	ENSG00000237531.1
13	ENSG00000184908.13	ENSG00000254064.1
13	ENSG00000222448.1	ENSG00000131808.6
13	ENSG00000106462.6	ENSG00000219470.1
13	ENSG00000266289.1	ENSG00000217896.2
13	ENSG00000110723.7	ENSG00000180581.6
13	ENSG00000269038.1	ENSG00000236653.1
13	ENSG00000232926.1	ENSG00000222489.1
13	ENSG00000197182.8	ENSG00000229539.1
13	ENSG00000199785.1	ENSG00000237550.4
13	ENSG00000065615.9	ENSG00000224081.3
13	ENSG00000181896.7	ENSG00000225213.2
13	ENSG00000259839.1	ENSG00000235249.1
13	ENSG00000232022.2	ENSG00000227695.1
13	ENSG00000182722.5	ENSG00000171777.11
13	ENSG00000273179.1	ENSG00000253520.1
13	ENSG00000272769.1	ENSG00000213906.5
13	ENSG00000228432.1	ENSG00000253667.2
13	ENSG00000181896.7	ENSG00000240244.3
13	ENSG00000263006.2	ENSG00000185480.7
13	ENSG00000249353.2	ENSG00000250982.2
14	ENSG00000162601.5	ENSG00000180332.5
14	ENSG00000183828.10	ENSG00000198846.5
14	ENSG00000135093.8	ENSG00000204381.7
14	ENSG00000182180.9	ENSG00000136147.12
14	ENSG00000261292.1	ENSG00000176531.6
14	ENSG00000114405.6	ENSG00000158258.11
14	ENSG00000105879.7	ENSG00000203747.5
14	ENSG00000166912.12	ENSG00000112305.10
14	ENSG00000104365.9	ENSG00000180739.12
14	ENSG00000136715.13	ENSG00000158859.9
14	ENSG00000204186.3	ENSG00000007516.9
14	ENSG00000135299.12	ENSG00000165028.7
14	ENSG00000135502.12	ENSG00000155090.10
14	ENSG00000158985.9	ENSG00000125730.12
14	ENSG00000116212.10	ENSG00000177464.4
14	ENSG00000187391.13	ENSG00000148123.10
14	ENSG00000101247.13	ENSG00000179630.6
14	ENSG00000022976.11	ENSG00000147655.6
14	ENSG00000272288.1	ENSG00000142583.13
14	ENSG00000076513.12	ENSG00000147571.3
14	ENSG00000075089.5	ENSG00000213516.5
14	ENSG00000188290.6	ENSG00000101888.7
14	ENSG00000198873.10	ENSG00000165028.7
14	ENSG00000143554.9	ENSG00000226608.2
14	ENSG00000188997.3	ENSG00000157445.10
14	ENSG00000205758.7	ENSG00000160255.12
14	ENSG00000206053.8	ENSG00000132164.5
14	ENSG00000080189.10	ENSG00000224272.2
14	ENSG00000241370.1	ENSG00000115828.11
14	ENSG00000013364.14	ENSG00000185973.6
14	ENSG00000254682.1	ENSG00000234224.1
14	ENSG00000171466.5	ENSG00000143171.8
14	ENSG00000173065.9	ENSG00000204815.4
14	ENSG00000163155.7	ENSG00000038427.11
14	ENSG00000189410.7	ENSG00000095380.10
14	ENSG00000108559.7	ENSG00000198868.3
14	ENSG00000181019.8	ENSG00000146386.7
14	ENSG00000000419.8	ENSG00000120341.14
14	ENSG00000161618.5	ENSG00000273030.1
14	ENSG00000076242.10	ENSG00000105287.8
14	ENSG00000124788.13	ENSG00000180720.6
14	ENSG00000165494.6	ENSG00000213938.3
14	ENSG00000188827.6	ENSG00000270235.1
14	ENSG00000182923.12	ENSG00000069702.6
14	ENSG00000107738.15	ENSG00000182168.10
14	ENSG00000159322.13	ENSG00000175073.7
14	ENSG00000221420.2	ENSG00000107518.12
14	ENSG00000152894.10	ENSG00000210196.2
14	ENSG00000171310.6	ENSG00000110218.4
14	ENSG00000168434.8	ENSG00000111331.8
14	ENSG00000148356.9	ENSG00000120690.9
14	ENSG00000142687.13	ENSG00000119922.7
14	ENSG00000172575.7	ENSG00000043591.4
14	ENSG00000075292.14	ENSG00000173705.4
14	ENSG00000116954.7	ENSG00000129009.8
14	ENSG00000119408.12	ENSG00000111859.12
14	ENSG00000272849.1	ENSG00000187079.10
14	ENSG00000007516.9	ENSG00000103489.7
14	ENSG00000184056.10	ENSG00000151136.10
14	ENSG00000145781.4	ENSG00000169313.9
14	ENSG00000198039.7	ENSG00000101928.8
14	ENSG00000085117.7	ENSG00000181004.5
14	ENSG00000129235.6	ENSG00000163513.13
14	ENSG00000183114.6	ENSG00000213221.4
14	ENSG00000184182.14	ENSG00000231770.1
14	ENSG00000160959.3	ENSG00000146112.7
14	ENSG00000167515.6	ENSG00000185668.5
14	ENSG00000138413.9	ENSG00000268038.1
14	ENSG00000085721.8	ENSG00000184304.10
14	ENSG00000070495.10	ENSG00000185669.5
14	ENSG00000108443.9	ENSG00000272345.1
14	ENSG00000105248.11	ENSG00000165730.10
14	ENSG00000204351.7	ENSG00000177707.6
14	ENSG00000176102.7	ENSG00000188158.10
14	ENSG00000120913.19	ENSG00000122679.4
14	ENSG00000080493.9	ENSG00000087008.11
14	ENSG00000160818.12	ENSG00000180957.13
14	ENSG00000172081.9	ENSG00000110002.11
14	ENSG00000005156.7	ENSG00000248049.2
14	ENSG00000143801.12	ENSG00000099984.6
14	ENSG00000084693.11	ENSG00000197180.1
14	ENSG00000023697.8	ENSG00000147113.12
14	ENSG00000107960.6	ENSG00000144847.8
14	ENSG00000135447.12	ENSG00000123810.3
14	ENSG00000163815.5	ENSG00000240342.2
14	ENSG00000119977.16	ENSG00000185875.8
14	ENSG00000137947.7	ENSG00000231133.2
14	ENSG00000164815.6	ENSG00000143147.10
14	ENSG00000110013.8	ENSG00000217236.1
14	ENSG00000139990.13	ENSG00000217236.1
14	ENSG00000145020.10	ENSG00000037897.12
14	ENSG00000141934.5	ENSG00000127252.4
14	ENSG00000179889.14	ENSG00000006116.3
14	ENSG00000158717.6	ENSG00000263146.2
14	ENSG00000127328.17	ENSG00000130775.11
14	ENSG00000169919.12	ENSG00000008311.10
14	ENSG00000173041.7	ENSG00000185345.14
14	ENSG00000114270.11	ENSG00000268182.1
14	ENSG00000132017.6	ENSG00000100678.14
14	ENSG00000101746.11	ENSG00000080200.5
14	ENSG00000080603.12	ENSG00000185008.13
14	ENSG00000182378.8	ENSG00000141485.11
14	ENSG00000153391.11	ENSG00000231533.1
14	ENSG00000111142.9	ENSG00000106868.12
14	ENSG00000122085.12	ENSG00000142583.13
14	ENSG00000177683.9	ENSG00000172031.6
14	ENSG00000140365.11	ENSG00000227053.1
14	ENSG00000227232.4	ENSG00000248508.2
14	ENSG00000177548.8	ENSG00000149177.8
14	ENSG00000030066.9	ENSG00000176907.3
14	ENSG00000243716.6	ENSG00000123104.7
14	ENSG00000059573.4	ENSG00000147872.5
14	ENSG00000168303.6	ENSG00000112333.7
14	ENSG00000125746.10	ENSG00000120658.8
14	ENSG00000076043.5	ENSG00000152669.8
14	ENSG00000165650.7	ENSG00000112333.7
14	ENSG00000269293.2	ENSG00000145832.8
14	ENSG00000067955.9	ENSG00000130176.3
14	ENSG00000153391.11	ENSG00000110841.9
14	ENSG00000001084.6	ENSG00000164465.14
14	ENSG00000113328.14	ENSG00000157470.7
14	ENSG00000165209.14	ENSG00000232694.2
14	ENSG00000138468.11	ENSG00000196557.6
14	ENSG00000196535.10	ENSG00000171056.6
14	ENSG00000133812.10	ENSG00000231764.4
14	ENSG00000237765.2	ENSG00000197582.5
14	ENSG00000172765.12	ENSG00000170222.11
14	ENSG00000133315.6	ENSG00000249577.1
14	ENSG00000105329.5	ENSG00000113319.7
14	ENSG00000169242.7	ENSG00000101336.8
14	ENSG00000178074.5	ENSG00000267612.1
14	ENSG00000160218.8	ENSG00000198868.3
14	ENSG00000173039.14	ENSG00000184925.7
14	ENSG00000148606.8	ENSG00000141934.5
14	ENSG00000272005.1	ENSG00000031081.6
14	ENSG00000159403.11	ENSG00000261594.3
14	ENSG00000099256.14	ENSG00000077150.13
14	ENSG00000160284.10	ENSG00000125285.4
14	ENSG00000082458.7	ENSG00000185347.13
14	ENSG00000175792.7	ENSG00000145014.13
14	ENSG00000144290.12	ENSG00000186205.8
14	ENSG00000140488.10	ENSG00000010327.6
14	ENSG00000133247.9	ENSG00000007171.12
14	ENSG00000178074.5	ENSG00000101470.5
14	ENSG00000117614.5	ENSG00000106852.11
14	ENSG00000213614.5	ENSG00000104518.6
14	ENSG00000129226.9	ENSG00000137992.10
14	ENSG00000130653.11	ENSG00000235961.3
14	ENSG00000154310.12	ENSG00000115828.11
14	ENSG00000128739.16	ENSG00000167550.6
14	ENSG00000168214.16	ENSG00000226852.2
14	ENSG00000183570.12	ENSG00000198075.5
14	ENSG00000119698.7	ENSG00000158008.5
14	ENSG00000108582.7	ENSG00000213221.4
14	ENSG00000219200.6	ENSG00000169933.8
14	ENSG00000125844.11	ENSG00000232187.1
14	ENSG00000177192.9	ENSG00000186047.9
14	ENSG00000171425.5	ENSG00000204815.4
14	ENSG00000179862.5	ENSG00000133019.7
14	ENSG00000129071.5	ENSG00000172493.16
14	ENSG00000112763.11	ENSG00000123836.10
14	ENSG00000119655.4	ENSG00000157600.7
14	ENSG00000177054.9	ENSG00000171056.6
14	ENSG00000004866.14	ENSG00000133818.8
14	ENSG00000188343.8	ENSG00000132109.8
14	ENSG00000164088.13	ENSG00000187840.4
14	ENSG00000256008.1	ENSG00000101384.7
14	ENSG00000117600.8	ENSG00000179294.5
14	ENSG00000128513.10	ENSG00000156049.6
14	ENSG00000136699.15	ENSG00000213144.2
14	ENSG00000205927.4	ENSG00000206190.7
14	ENSG00000130713.11	ENSG00000225377.1
14	ENSG00000072415.4	ENSG00000182732.12
14	ENSG00000170860.3	ENSG00000174721.9
14	ENSG00000173482.12	ENSG00000121858.6
14	ENSG00000174606.8	ENSG00000141404.11
14	ENSG00000172466.11	ENSG00000138696.6
14	ENSG00000171105.9	ENSG00000144668.7
14	ENSG00000161048.7	ENSG00000213938.3
14	ENSG00000093072.11	ENSG00000145416.9
14	ENSG00000102531.12	ENSG00000125871.9
14	ENSG00000114978.13	ENSG00000131634.9
14	ENSG00000159256.8	ENSG00000109881.12
14	ENSG00000102007.6	ENSG00000171189.12
14	ENSG00000159403.11	ENSG00000066583.7
14	ENSG00000113580.10	ENSG00000244239.1
14	ENSG00000177301.9	ENSG00000249436.1
14	ENSG00000162616.8	ENSG00000196277.11
14	ENSG00000213023.5	ENSG00000224592.1
14	ENSG00000141391.9	ENSG00000180440.3
14	ENSG00000178538.5	ENSG00000240342.2
14	ENSG00000101040.15	ENSG00000109610.5
14	ENSG00000179981.9	ENSG00000116761.7
14	ENSG00000171453.13	ENSG00000154589.2
14	ENSG00000124596.12	ENSG00000226564.1
14	ENSG00000101665.4	ENSG00000118194.14
14	ENSG00000081386.8	ENSG00000169181.8
14	ENSG00000092421.12	ENSG00000205035.4
14	ENSG00000185608.4	ENSG00000078237.4
14	ENSG00000156136.5	ENSG00000065361.10
14	ENSG00000172765.12	ENSG00000151474.15
14	ENSG00000112584.9	ENSG00000181804.10
14	ENSG00000100077.10	ENSG00000162981.12
14	ENSG00000162755.9	ENSG00000164197.7
14	ENSG00000162650.11	ENSG00000227053.1
14	ENSG00000130309.6	ENSG00000272294.1
14	ENSG00000183520.7	ENSG00000231999.2
14	ENSG00000204396.6	ENSG00000122591.7
14	ENSG00000137210.9	ENSG00000120708.12
14	ENSG00000128487.12	ENSG00000132967.9
14	ENSG00000196422.6	ENSG00000241978.5
14	ENSG00000131069.15	ENSG00000141744.3
14	ENSG00000196151.6	ENSG00000136770.6
14	ENSG00000175324.5	ENSG00000171100.10
14	ENSG00000184517.7	ENSG00000272777.1
14	ENSG00000014123.9	ENSG00000148123.10
14	ENSG00000093000.14	ENSG00000180044.3
14	ENSG00000102870.4	ENSG00000167994.7
14	ENSG00000157368.6	ENSG00000162631.14
14	ENSG00000120029.8	ENSG00000231187.2
14	ENSG00000196542.4	ENSG00000156966.6
14	ENSG00000185716.7	ENSG00000114735.5
14	ENSG00000164181.9	ENSG00000186470.9
14	ENSG00000196990.4	ENSG00000204282.3
14	ENSG00000214530.3	ENSG00000162543.5
14	ENSG00000152942.14	ENSG00000147650.7
14	ENSG00000166478.5	ENSG00000188153.8
14	ENSG00000113456.14	ENSG00000256193.1
14	ENSG00000135097.2	ENSG00000198075.5
14	ENSG00000081019.9	ENSG00000162062.10
14	ENSG00000168275.10	ENSG00000271769.1
14	ENSG00000169660.11	ENSG00000166377.15
14	ENSG00000107679.10	ENSG00000166676.10
14	ENSG00000151292.13	ENSG00000271824.1
14	ENSG00000160410.10	ENSG00000101493.6
14	ENSG00000111596.7	ENSG00000249751.1
14	ENSG00000125846.11	ENSG00000136099.9
14	ENSG00000110013.8	ENSG00000154678.12
14	ENSG00000177082.8	ENSG00000272294.1
14	ENSG00000169136.4	ENSG00000224152.1
14	ENSG00000165525.13	ENSG00000249577.1
14	ENSG00000125037.8	ENSG00000256193.1
14	ENSG00000267350.2	ENSG00000129270.11
14	ENSG00000171862.5	ENSG00000139178.6
14	ENSG00000169231.9	ENSG00000128965.7
14	ENSG00000170145.4	ENSG00000116962.10
14	ENSG00000176248.7	ENSG00000102032.8
14	ENSG00000197162.8	ENSG00000145623.8
14	ENSG00000177042.10	ENSG00000204381.7
14	ENSG00000272047.1	ENSG00000165973.13
14	ENSG00000259327.1	ENSG00000122863.5
14	ENSG00000100109.12	ENSG00000198673.6
14	ENSG00000158615.8	ENSG00000250686.2
14	ENSG00000203761.4	ENSG00000236668.2
14	ENSG00000131876.12	ENSG00000213443.2
14	ENSG00000198917.7	ENSG00000213888.2
14	ENSG00000148187.13	ENSG00000181773.6
14	ENSG00000106991.9	ENSG00000103742.7
14	ENSG00000135862.5	ENSG00000117598.7
14	ENSG00000122574.6	ENSG00000175414.6
14	ENSG00000090060.13	ENSG00000102032.8
14	ENSG00000181449.2	ENSG00000136099.9
14	ENSG00000093144.14	ENSG00000224924.2
14	ENSG00000140307.6	ENSG00000249242.3
14	ENSG00000105538.4	ENSG00000106484.10
14	ENSG00000261526.1	ENSG00000168497.4
14	ENSG00000121579.8	ENSG00000143919.10
14	ENSG00000197860.5	ENSG00000141524.11
14	ENSG00000131634.9	ENSG00000125611.11
14	ENSG00000099364.12	ENSG00000102385.8
14	ENSG00000119953.8	ENSG00000259884.1
14	ENSG00000100376.7	ENSG00000259071.1
14	ENSG00000119616.7	ENSG00000128052.8
14	ENSG00000105835.7	ENSG00000021762.15
14	ENSG00000134508.8	ENSG00000171100.10
14	ENSG00000171388.9	ENSG00000141736.9
14	ENSG00000120008.11	ENSG00000138172.6
14	ENSG00000118246.9	ENSG00000185808.9
14	ENSG00000198736.7	ENSG00000253570.1
14	ENSG00000119899.11	ENSG00000267106.1
14	ENSG00000100429.13	ENSG00000266916.1
14	ENSG00000088280.14	ENSG00000126106.9
14	ENSG00000144285.11	ENSG00000118508.4
14	ENSG00000165983.10	ENSG00000165806.15
14	ENSG00000108443.9	ENSG00000267475.1
14	ENSG00000131398.9	ENSG00000139192.7
14	ENSG00000114520.6	ENSG00000271743.1
14	ENSG00000259456.2	ENSG00000006116.3
14	ENSG00000099917.13	ENSG00000263878.1
14	ENSG00000138138.9	ENSG00000210127.1
14	ENSG00000097046.8	ENSG00000186369.5
14	ENSG00000109790.12	ENSG00000213999.11
14	ENSG00000176386.4	ENSG00000064763.6
14	ENSG00000165275.5	ENSG00000186088.11
14	ENSG00000081189.9	ENSG00000249242.3
14	ENSG00000100439.6	ENSG00000182968.3
14	ENSG00000113658.12	ENSG00000271769.1
14	ENSG00000138231.8	ENSG00000079931.10
14	ENSG00000137261.9	ENSG00000130429.8
14	ENSG00000101220.13	ENSG00000273389.1
14	ENSG00000104047.10	ENSG00000139874.5
14	ENSG00000113719.11	ENSG00000182179.6
